1	HD/1	homeodomain	LHX6_homeodomain_3	12	0	12	2
11	HD/11	homeodomain	MEOX2_homeodomain_3	14	1	13	1
22	HD/17	homeodomain	HOXA10_homeodomain_1	12	1	10	24
204	HD/23	homeodomain	IRX2_homeodomain_1	12	1	11	3
5	HD/5	homeodomain	BARX1_homeodomain_1	21	2	18	6
7	HD/7	homeodomain	EMX1_homeodomain_2	14	0	14	5
